4	306	3	978244205
4	336	5	978244205
4	244	4	978244177
4	128	4	978244177
4	51	4	978244177
4	67	5	978244177
4	167	3	978244177
4	257	5	978244114
4	266	5	978244114
4	48	2	978244053
4	246	3	978244025
4	377	3	978244001
4	234	1	978244001
4	241	3	978243937
4	267	1	978243896
4	293	1	978243896
4	270	2	978243869
4	68	2	978243803
4	349	3	978243803
4	237	2	978243170
4	218	4	978243170
4	223	5	978243121
4	279	2	978243121
4	286	3	978243121
4	307	2	978243085
4	305	2	978243085
4	243	4	978243085
4	38	3	978243054
4	350	5	978243054
4	263	3	978243054
4	43	4	978242977
4	250	4	978242977
4	332	4	978242977
4	359	1	978242934
4	311	3	978242934
4	248	3	978242934
4	294	3	978242847
4	287	4	978242788
4	308	2	978242788
4	338	5	978242740
4	345	4	978242679
4	334	4	978242640
4	341	2	978242607
4	291	4	978242607
4	273	3	978242607
4	219	4	978242607
4	340	3	978242541
4	268	3	978242541
4	317	4	978242541
4	3	3	978242323
4	327	1	978242323
4	315	5	978242323
4	363	2	978242080
4	354	3	978242080
4	278	4	978242016
4	231	4	978241981
4	380	3	978241981
4	4	5	978241981
4	372	4	978241981
4	184	5	978241556
4	352	3	978241434
4	360	2	978241434
4	368	1	978241390
4	104	4	978241390
4	277	1	978241390
4	236	5	978241112
4	171	1	978241112
4	9	4	978241072
4	321	4	978241072
4	131	1	978241072
5	400	4	978238948
5	153	4	978238851
5	387	4	978238371
5	429	4	978238288
5	349	4	978238256
5	405	5	978238230
5	3	5	978238230
5	406	5	978238195
5	68	4	978238195
5	413	3	978238036
5	393	5	978238036
5	407	3	978238036
5	394	3	978238036
5	83	4	978237909
5	416	4	978237909
5	397	4	978237909
5	408	3	978237813
5	410	3	978237813
5	402	3	978237813
5	2	5	978237767
5	14	5	978237767
5	403	5	978237767
5	414	5	978237767
5	45	4	978237767
5	388	4	978237691
5	426	5	978237691
5	25	5	978237570
5	390	4	978237570
5	389	5	978237570
5	32	4	978237570
5	421	5	978237570
5	33	4	978237511
5	10	4	978237511
5	381	4	978237444
5	412	4	978237444
5	244	2	978237379
5	415	5	978237273
5	123	3	978237232
5	20	3	978237034
5	40	4	978237008
5	401	3	978236975
5	398	3	978236975
5	422	3	978236876
5	427	4	978236876
5	134	4	978236809
5	104	1	978236809
5	88	4	978236771
5	399	3	978236719
5	391	5	978236670
5	385	5	978236670
5	423	3	978236670
5	419	5	978236670
5	386	4	978236670
5	425	3	978236612
5	404	4	978236612
5	428	4	978236567
5	424	3	978236567
5	207	4	978236567
5	112	4	978236567
5	409	3	978236519
5	411	3	978236519
5	418	4	978236383
5	264	3	978236383
5	417	4	978236383
5	64	3	978236219
5	178	4	978236219
5	395	4	978236219
5	420	4	978236122
5	166	4	978236122
5	392	4	978236075
6	430	4	978234874
6	150	5	978234874
6	90	5	978234874
6	319	4	978234874
6	120	5	978234874
6	432	4	978234874
6	148	5	978234874
6	62	5	978234842
6	255	4	978234842
6	195	5	978234842
6	189	4	978234842
6	433	5	978234842
6	264	3	978234810
6	156	3	978234810
6	151	5	978234786
6	132	5	978234786
6	92	5	978234786
6	48	5	978234786
6	97	5	978234786
6	78	5	978234786
6	58	4	978234737
6	431	5	978234737
6	68	3	978234737
6	406	4	978234737
6	237	3	978234737
6	434	4	978234659
6	124	5	978234632
6	107	4	978234632
6	113	4	978234607
6	22	4	978234581
7	468	5	978233526
7	40	4	978233496
7	440	3	978233462
7	467	5	978233462
7	443	3	978232754
7	441	3	978232754
7	452	3	978232231
7	511	4	978232203
7	450	3	978232203
7	492	3	978232056
7	118	3	978232056
7	481	4	978232056
7	449	3	978232056
7	480	2	978232012
7	436	3	978231982
7	458	3	978231982
7	474	3	978231890
7	455	2	978231890
7	503	2	978231802
7	513	3	978231802
7	489	3	978231802
7	471	4	978231687
7	466	4	978231659
7	459	4	978231637
7	416	4	978231614
7	36	4	978231592
7	487	4	978231571
7	446	3	978231493
7	501	3	978231429
7	472	3	978231252
7	465	3	978231173
7	473	5	978231173
7	448	4	978231150
7	494	4	978231121
7	447	3	978231121
7	508	3	978231031
7	507	2	978231031
7	359	4	978230966
7	451	3	978230966
7	482	5	978230943
7	445	3	978230943
7	442	5	978230943
7	488	4	978230943
7	502	3	978230943
7	454	3	978230886
7	322	5	978230886
7	31	4	978230852
7	438	4	978230852
7	59	3	978230852
7	27	5	978230800
7	53	4	978230800
7	490	4	978230756
7	485	3	978230687
7	18	4	978230666
7	510	5	978230649
7	496	3	978230611
7	463	5	978230611
7	39	4	978230611
7	456	4	978230577
7	477	4	978230550
7	85	5	978230550
7	505	3	978230483
7	235	3	978230483
7	461	3	978230435
7	439	3	978230435
7	479	4	978230391
7	475	3	978230391
7	462	5	978230391
7	460	4	978230391
7	509	5	978230356
7	453	5	978230286
7	478	4	978230286
7	444	3	978230248
7	491	5	978230248
7	256	3	978230227
7	365	5	978230184
7	483	3	978230184
7	500	4	978230152
7	435	3	978230120
7	328	4	978230095
7	226	4	978230052
7	372	3	978230052
7	484	3	978230013
7	339	4	978230013
7	383	4	978230013
7	292	3	978229979
7	337	3	978229957
7	280	5	978229900
7	506	5	978229900
7	244	5	978229857
7	23	4	978229857
7	51	5	978229857
7	104	5	978229817
7	67	5	978229817
7	437	5	978229702
7	470	5	978229702
7	283	5	978229702
7	498	4	978229614
7	464	3	978229614
7	469	3	978229614
7	417	4	978229571
7	109	4	978229571
7	221	3	978229571
7	134	5	978229524
7	116	5	978229524
7	504	5	978229477
7	493	2	978229391
7	222	5	978229391
7	150	4	978229347
7	512	5	978229347
7	90	5	978229347
7	195	3	978229347
7	166	3	978229347
7	457	5	978229293
7	189	4	978229293
7	94	2	978229293
7	93	3	978229293
7	74	5	978229246
7	144	5	978229246
7	348	5	978229204
7	264	4	978229204
7	122	5	978229204
7	495	4	978229204
7	92	5	978229172
7	62	5	978229172
7	132	5	978229172
7	97	5	978229138
7	476	2	978229138
7	48	5	978229138
7	156	3	978229138
7	43	5	978229138
7	497	5	978229138
7	113	5	978228960
7	432	4	978228960
7	499	4	978228882
7	321	5	978228882
7	486	5	978228832
7	64	4	978228789
8	30	4	978226678
8	430	2	978226665
8	93	4	978226665
8	528	3	978226644
8	322	4	978226619
8	328	4	978226599
8	463	4	978226599
8	550	3	978226580
8	150	4	978226564
8	518	3	978226564
8	525	5	978226564
8	59	4	978226495
8	412	3	978226495
8	396	3	978226473
8	534	4	978226463
8	548	3	978226448
8	113	4	978226448
8	123	5	978226434
8	288	4	978226368
8	272	3	978226343
8	355	4	978226328
8	439	3	978226315
8	438	4	978226302
8	521	4	978226291
8	326	5	978226291
8	520	4	978226277
8	523	3	978226261
8	527	4	978226261
8	353	3	978226261
8	27	5	978226248
8	226	4	978226248
8	542	5	978226248
8	538	5	978226233
8	89	4	978226216
8	529	4	978226207
8	536	4	978226197
8	537	4	978226165
8	515	4	978226165
8	290	5	978226165
8	543	3	978226150
8	540	3	978226150
8	264	3	978226150
8	317	4	978226123
8	316	4	978226123
8	470	4	978226109
8	164	3	978226109
8	242	5	978226093
8	85	4	978226081
8	437	3	978226081
8	116	4	978226066
8	505	5	978226066
8	4	4	978226054
8	504	4	978226041
8	256	3	978226041
8	39	3	978226041
8	276	4	978226023
8	549	3	978226006
8	151	5	978226006
8	132	5	978225984
8	38	4	978225984
8	524	3	978225984
8	539	4	978225968
8	336	4	978225968
8	40	5	978225952
8	50	4	978225952
8	315	2	978225952
8	280	4	978225924
8	246	4	978225924
8	48	5	978225908
8	29	4	978225898
8	51	4	978225898
8	21	4	978225898
8	167	5	978225883
8	444	3	978225827
8	544	2	978225778
8	532	2	978225758
8	526	2	978225746
8	267	3	978225730
8	522	2	978225718
8	387	3	978225709
8	516	4	978225686
8	541	4	978225671
8	533	2	978225613
8	237	4	978225581
8	519	3	978225570
8	3	4	978225570
8	125	2	978225489
8	547	4	978225429
8	43	4	978225429
8	153	3	978225401
8	535	4	978225333
8	104	4	978225333
8	259	4	978225333
8	67	4	978225314
8	128	5	978225314
8	546	3	978225303
8	23	5	978225303
8	517	3	978225177
8	545	3	978225153
8	530	3	978224908
8	434	4	978224908
8	64	4	978224893
8	420	4	978224879
8	531	4	978224859
8	41	5	978224859
9	434	3	980638633
9	672	5	980638633
9	610	3	980638614
9	661	3	980638575
9	280	5	980638575
9	10	5	980638533
9	589	5	980638373
9	620	4	980638330
9	658	4	979776321
9	697	4	979776253
9	564	5	979776206
9	574	4	979776161
9	131	4	979775973
9	612	5	979775738
9	37	5	979775689
9	631	5	979775615
9	23	4	979775615
9	773	5	979775575
9	546	4	979775521
9	14	5	979775485
9	670	5	979775485
9	217	5	979775448
9	559	3	979775409
9	611	4	979775386
9	632	5	979775364
9	41	5	979775330
9	629	4	979775329
9	595	3	979775266
9	12	5	979775266
9	21	5	979775240
9	167	4	979775159
9	246	3	979775159
9	716	3	979775159
9	105	4	979775131
9	705	3	979775054
9	752	3	979775053
9	315	5	979168618
9	199	3	979168618
9	722	3	979168591
9	562	3	979168591
9	29	5	979168564
9	84	3	979168564
9	701	3	979168510
9	539	5	979168470
9	164	5	979168470
9	597	3	979168446
9	206	4	979168424
9	648	5	979168424
9	177	3	979168401
9	568	3	979168346
9	749	5	979168346
9	767	5	979168309
9	591	5	979168295
9	656	4	979168295
9	754	4	979168295
9	678	5	979168295
9	741	5	979168267
9	573	5	979168267
9	514	4	979168267
9	636	5	979168267
9	19	5	979168267
9	616	5	979168267
9	702	4	979168210
9	724	4	979168210
9	586	5	979168210
9	676	5	979168184
9	662	3	979168183
9	714	5	979168160
9	758	4	979168160
9	376	5	979168160
9	643	4	979168160
9	733	5	979168132
9	646	4	979168132
9	538	5	979168108
9	124	5	979168108
9	132	5	979168108
9	277	4	979168108
9	26	5	979168108
9	44	5	979168077
9	75	5	979168036
9	584	5	979168036
9	464	5	979168008
9	679	2	979167985
9	639	5	979167945
9	82	5	979167926
9	613	5	979167906
9	382	5	979167887
9	719	3	979167867
9	769	5	979167867
9	166	3	979167842
9	27	3	979167842
9	174	3	979167795
9	557	5	979167795
9	470	2	979167795
9	700	4	979167795
9	726	4	979167758
9	5	5	979167660
9	134	5	979167660
9	116	5	979167660
9	723	4	979167630
9	115	3	979167600
9	517	4	978295480
9	668	3	978230946
9	388	3	978230946
9	653	3	978230923
9	699	4	978230923
9	592	4	978230923
9	555	3	978230837
9	675	4	978230754
9	604	3	978230736
9	760	3	978230671
9	626	3	978230593
9	359	3	978230586
9	759	3	978230586
9	561	3	978230562
9	651	4	978230540
9	746	3	978230540
9	750	4	978230461
9	774	4	978230426
9	744	4	978230386
9	32	3	978230330
9	634	4	978230330
9	425	5	978230330
9	98	4	978230253
9	231	4	978230253
9	332	3	978230230
9	590	3	978230230
9	735	3	978230187
9	709	3	978230170
9	776	4	978230132
9	25	4	978230090
9	734	4	978230090
9	579	4	978230063
9	742	3	978230022
9	572	4	978229979
9	753	4	978229979
9	710	4	978229959
9	621	3	978229938
9	575	3	978229917
9	647	3	978229894
9	569	2	978229894
9	607	5	978229811
9	689	2	978229791
9	356	2	978229772
9	772	3	978229753
9	627	5	978229716
9	513	5	978229716
9	640	4	978229666
9	690	5	978229666
9	583	5	978229624
9	628	4	978229624
9	785	5	978229624
9	163	4	978229562
9	674	4	978229562
9	698	4	978229562
9	641	4	978229517
9	683	4	978229498
9	717	4	978229459
9	784	4	978229459
9	727	4	978229435
9	558	4	978229409
9	687	3	978229389
9	432	5	978229389
9	657	4	978229343
9	426	5	978229336
9	594	3	978229295
9	11	4	978229273
9	706	4	978229266
9	707	5	978229227
9	556	3	978229208
9	577	4	978229171
9	654	5	978229171
9	703	5	978229147
9	619	5	978229147
9	630	4	978229097
9	142	5	978229075
9	775	4	978229028
9	771	4	978229007
9	781	5	978228989
9	783	4	978228966
9	688	5	978228930
9	392	4	978228930
9	638	3	978228911
9	391	5	978228911
9	482	5	978228886
9	582	3	978228848
9	745	4	978228848
9	624	4	978228820
9	747	4	978228798
9	79	4	978228798
9	777	4	978228798
9	401	3	978228754
9	566	3	978228747
9	484	3	978228727
9	667	3	978228726
9	554	4	978228655
9	487	5	978228644
9	160	5	978228625
9	606	4	978228625
9	614	3	978228601
9	739	5	978228601
9	686	5	978228601
9	782	3	978228575
9	680	4	978228546
9	695	5	978228525
9	418	5	978228451
9	138	5	978228451
9	682	4	978228428
9	60	3	978228408
9	599	3	978228408
9	732	4	978228364
9	666	2	978228364
9	635	5	978228307
9	780	4	978228307
9	290	5	978228288
9	119	4	978228288
9	644	4	978228212
9	551	5	978228212
9	622	5	978228212
9	588	4	978228174
9	738	5	978228174
9	443	5	978228153
9	386	4	978228153
9	737	4	978228118
9	200	5	978228118
9	762	4	978228074
9	671	4	978228074
9	207	5	978228053
9	625	4	978228053
9	17	4	978227993
9	335	3	978227961
9	205	5	978227934
9	755	4	978227912
9	663	3	978227871
9	528	5	978227871
9	757	4	978227848
9	580	4	978227842
9	715	4	978227807
9	576	4	978227763
9	655	4	978227763
9	202	4	978227696
9	565	5	978227696
9	712	5	978227669
9	713	4	978227669
9	642	5	978227669
9	123	5	978227646
9	596	4	978227646
9	53	5	978227625
9	30	4	978227625
9	730	4	978227625
9	691	4	978227574
9	179	3	978227551
9	736	5	978227551
9	615	4	978227529
9	288	4	978227503
9	605	5	978227503
9	731	4	978227481
9	650	3	978227462
9	673	5	978227442
9	6	3	978227425
9	292	4	978227379
9	20	4	978227336
9	534	5	978227317
9	779	3	978227300
9	419	5	978227300
9	377	5	978227300
9	563	5	978227300
9	587	4	978227263
9	681	4	978227263
9	729	5	978227239
9	322	5	978227239
9	645	5	978227215
9	649	5	978227215
9	725	5	978227188
9	110	4	978227188
9	728	4	978227166
9	684	4	978227166
9	89	4	978227143
9	553	3	978227125
9	312	3	978227105
9	571	4	978227087
9	187	4	978227051
9	704	5	978227051
9	153	5	978227029
9	567	5	978227028
9	778	4	978227003
9	7	5	978227003
9	83	4	978227003
9	766	4	978226968
9	708	5	978226951
9	8	5	978226913
9	685	4	978226896
9	283	4	978226896
9	77	5	978226866
9	677	2	978226866
9	748	4	978226866
9	608	4	978226866
9	112	5	978226866
9	171	5	978226833
9	414	5	978226805
9	664	2	978226805
9	2	5	978226805
9	618	2	978226766
9	158	5	978226739
9	424	5	978226739
9	111	4	978226698
9	390	4	978226698
9	236	3	978226572
9	547	5	978226546
9	4	4	978226500
9	585	5	978226500
9	692	5	978226500
9	601	2	978226500
9	40	5	978226474
9	693	5	978226474
9	696	4	978226443
9	581	5	978226425
9	149	5	978226402
9	189	5	978226401
9	552	5	978226378
9	761	4	978226349
9	593	5	978226349
9	711	5	978226319
9	39	5	978226319
9	438	5	978226319
9	505	5	978226287
9	462	4	978226287
9	203	4	978226287
9	560	3	978226254
9	96	5	978226231
9	763	3	978226212
9	665	4	978226212
9	159	4	978226212
9	720	4	978226186
9	317	3	978226165
9	435	5	978226165
9	660	3	978226147
9	97	4	978226128
9	211	3	978226103
9	570	4	978226103
9	45	5	978226068
9	184	4	978226026
9	76	3	978225997
9	182	3	978225997
9	633	4	978225952
9	213	3	978225952
9	273	4	978225952
9	694	5	978225922
9	13	5	978225922
9	600	5	978225922
9	515	2	978225900
9	33	4	978225900
9	338	3	978225900
9	215	2	978225853
9	92	4	978225853
9	756	5	978225824
9	740	4	978225824
9	183	5	978225800
9	209	4	978225800
9	765	5	978225779
9	50	4	978225759
9	22	4	978225735
9	139	3	978225735
9	186	5	978225735
9	420	3	978225708
9	617	5	978225682
9	87	4	978225682
9	623	5	978225682
9	127	5	978225630
9	743	5	978225630
9	770	4	978225630
9	602	3	978225599
9	9	5	978225561
9	38	5	978225541
9	535	5	978225541
9	718	4	978225456
9	652	3	978225428
9	3	4	978225070
9	499	4	978225050
9	751	4	978225033
9	58	4	978224925
9	764	4	978224821
9	578	4	978224779
9	603	4	978224779
9	721	5	978224779
9	86	4	978224749
9	15	4	978224705
9	113	4	978224705
9	452	5	978224705
9	768	3	978224675
9	104	3	978224627
9	331	3	978224549
9	609	5	978224549
9	531	5	978224549
9	108	5	978224549
9	64	4	978224400
9	637	4	978224400
9	598	3	978224375
9	669	3	978224375
9	396	4	978224375
10	794	4	978908976
10	812	3	978904939
10	807	2	978904916
10	801	1	978904849
10	810	3	978904795
10	816	1	978904711
10	811	1	978904682
10	683	1	978904682
10	822	4	978904663
10	703	2	978904634
10	805	3	978904615
10	307	1	978904615
10	668	2	978904376
10	787	4	978904376
10	566	1	978904356
10	638	4	978904356
10	826	2	978904327
10	800	1	978904299
10	352	4	978904242
10	793	3	978904192
10	825	4	978904142
10	808	1	978904053
10	791	4	978904024
10	786	4	978904024
10	521	4	978903927
10	343	4	978903927
10	179	5	978903811
10	635	4	978903773
10	579	1	978903743
10	138	5	978903728
10	701	5	978903701
10	806	4	978903701
10	771	5	978903658
10	732	2	978903658
10	382	1	978903395
10	129	2	978903379
10	614	4	978903365
10	792	4	978903351
10	5	5	978903297
10	600	3	978903297
10	642	4	978903278
10	198	1	978903278
10	809	4	978903209
10	171	5	978903209
10	15	4	978903186
10	819	3	978903186
10	13	5	978903129
10	20	3	978903107
10	798	1	978903107
10	797	4	978903107
10	547	3	978903076
10	756	4	978903076
10	84	3	978903041
10	170	4	978903024
10	177	4	978902965
10	206	4	978902965
10	7	5	978902902
10	438	1	978902586
10	828	1	978902586
10	134	2	978902561
10	242	3	978902560
10	827	3	978902560
10	269	4	978902522
10	813	4	978902521
10	49	3	978902521
10	358	2	978902477
10	789	2	978902477
10	374	2	978902477
10	795	4	978902439
10	67	4	978902439
10	799	1	978902406
10	383	3	978902405
10	4	1	978902350
10	509	3	978902350
10	123	3	978902349
10	92	3	978902349
10	418	3	978902349
10	788	2	978902286
10	821	1	978902286
10	184	4	978902286
10	804	2	978902286
10	466	4	978221676
10	803	3	978221632
10	817	5	978221617
10	304	1	978221581
10	432	1	978221307
10	824	5	978221260
10	686	2	978221225
10	331	3	978221164
10	74	3	978221143
10	305	3	978221069
10	530	4	978221047
10	818	3	978221017
10	465	2	978220930
10	534	4	978220896
10	457	4	978220867
10	790	3	978220867
10	371	3	978220867
10	106	3	978220867
10	823	1	978220829
10	113	4	978220743
10	317	5	978220687
10	454	1	978220669
10	502	4	978220669
10	796	3	978220645
10	464	4	978220622
10	89	3	978220577
10	815	3	978220561
10	396	3	978220521
10	444	4	978220521
10	524	4	978220432
10	290	5	978220393
10	814	2	978220361
10	88	4	978220319
10	506	5	978220030
10	291	5	978220030
10	745	5	978219917
10	164	5	978219917
10	542	4	978219895
10	802	5	978219869
10	116	3	978219815
10	38	5	978219815
10	156	5	978219776
10	529	5	978219776
10	336	5	978219776
10	355	5	978219733
10	18	5	978219702
10	280	5	978219701
10	51	5	978219667
10	104	5	978219634
10	259	5	978219607
10	128	5	978219607
10	167	5	978219547
10	533	3	978219385
10	567	3	978219045
10	127	4	978218913
11	559	3	978220237
11	7	5	978220237
11	661	5	978220237
11	833	4	978220216
11	174	3	978220216
11	128	5	978220193
11	486	5	978220179
11	0	4	978220179
11	546	3	978220120
11	9	5	978220120
11	434	5	978218949
11	669	5	978218949
11	127	5	978218949
11	831	4	978218949
11	830	3	978218949
11	834	4	978218916
11	497	4	978218916
11	836	1	978218568
11	835	4	978218568
11	832	2	978218568
11	176	3	978218568
11	837	3	978218568
12	573	3	978202563
12	840	3	978202563
12	636	2	978202563
12	644	3	978202563
12	558	3	978202563
12	193	3	978202543
12	578	3	978202543
12	857	3	978202543
12	605	3	978202524
12	858	3	978202524
12	841	3	978202524
12	856	3	978202524
12	200	3	978202524
12	855	3	978202491
12	846	5	978202491
12	852	2	978202491
12	717	2	978202433
12	848	2	978202433
12	758	3	978202417
12	112	3	978202417
12	783	4	978202417
12	854	4	978202417
12	205	3	978202417
12	767	3	978202393
12	845	2	978202393
12	586	3	978202377
12	587	3	978202377
12	733	3	978202377
12	673	3	978202377
12	622	4	978202353
12	150	3	978202353
12	646	3	978202353
12	218	3	978202328
12	643	4	978202328
12	702	3	978202328
12	277	4	978202328
12	851	3	978202328
12	847	1	978202328
12	113	4	978202328
12	859	3	978202283
12	842	4	978202283
12	204	3	978202282
12	64	4	978202282
12	84	4	978202246
12	741	3	978202246
12	123	4	978202246
12	44	5	978202219
12	6	5	978202219
12	127	5	978202201
12	839	4	978202201
12	9	4	978202201
12	718	5	978202201
